time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702363055,2.916623717270293,13.766962767867849,1.1788947040785902,0.3626172433893307,10.125460154241656,1.9988646849920022,0.4407741501178065,0.6093526282018997,1.0851718418377416,0.8130512966117762,0.00015739138670678172,0.34616556105909213,1.117097179940532,3.1155000690294377,1.1914611352273732,214294528,94126080,11718656,434487296,108838912,320749568,47034368,11673600,283873280,94023680,4677632,2916352,297336832,17997824,60555264,18,6.024,2,2,2,2,2.008,12,0,0,0,0.020863636363636365,0.003131715771230502,0.010245901639344263,0.028668478260869566,0.0022972972972972973,0.003016949152542373,0.0030457142857142853,0.0057375381485249245,0.04887540453074434,0.004837088388214904,0.022049180327868855,0.04758152173913044,0.004508880308880309,0.004630508474576272,0.004682285714285714,0.013912162162162166
1702363056,2.916623717270293,13.766962767867849,1.1788947040785902,0.3626172433893307,10.125460154241656,1.9988646849920022,0.4407741501178065,0.7549659724709618,0.5545743986695697,0.8130512966117762,0.00015427143573458268,0.3947618401411326,1.117097179940532,3.1155000690294377,1.365328081213965,214294528,94126080,11718656,434487296,108838912,320749568,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,16.024,6.036,2.012,8.012,6,2,6,38.06,0,0,0,0.020802029717438938,0.003132108916878032,0.010245901639344262,0.028158374641232768,0.002318352059925093,0.003016949152542373,0.003044692297862396,0.005739495772955437,0.0488108749992861,0.004837796050380458,0.022049180327868855,0.047421154804771805,0.004511610486891386,0.004630508474576272,0.004680446136152313,0.013902934747321715
1702363057,2.916623717270293,13.766962767867849,1.1788947040785904,0.3626172433893307,8.691413733618978,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.5655347641374141,0.8130512966117762,0.00015115148476238367,0.3947618401411326,1.117097179940532,3.1155000690294377,1.365328081213965,214294528,94126080,11718656,434487296,108838912,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,22,10,2,6,6,2,6,34,0,0,0,0.02080179282868526,0.0031319444444444437,0.010245901639344263,0.028157894736842107,0.002318352059925093,0.003016949152542373,0.0030446927374301676,0.005739436619718311,0.04881067961165048,0.004837499999999999,0.022049180327868855,0.04742105263157895,0.004511610486891386,0.004630508474576272,0.004680446927374302,0.01390301003344482
1702363058,2.916623717270293,13.766962767867849,1.1788947040785904,0.3626172433893307,8.522656064381614,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8130512966117762,0.00014803153379018463,0.3947618401411326,1.117097179940532,3.1155000690294377,1.365328081213965,214294528,94126080,11718656,434487296,108838912,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,16,14,2,2,2,2,2.012,26,0,0,0,0.020820158102766797,0.0031319444444444437,0.010245901639344263,0.028157894736842107,0.0023176470588235298,0.003016949152542373,0.0030470588235294114,0.005739436619718311,0.04879032258064517,0.004837499999999999,0.022049180327868855,0.04742105263157895,0.004501176470588236,0.004630508474576272,0.004684705882352941,0.01390301003344482
1702363059,2.916623717270293,13.766962767867849,1.1788947040785904,0.3530692056066236,8.353898395144252,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8205814246161597,0.00014491158281798559,0.3455010452948546,0.8605169381709863,3.07760412290281,1.365328081213965,214294528,94126080,11718656,434491392,108838912,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,20.032,8.016,2.008,6.008,6,2,5.984,34.04,0,0,0,0.020783073929961083,0.0031256544502617804,0.009918032786885245,0.027820512820512823,0.0023157894736842107,0.003016949152542373,0.003044818366557388,0.0057419855222337135,0.04887540453074434,0.004826178010471204,0.021949152542372882,0.04648717948717949,0.004511278195488722,0.004630508474576272,0.004680673059803299,0.013549822064056957
1702363060,2.916623717270293,13.766962767867849,1.1788947040785904,0.3530692056066236,8.185140725906894,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8205814246161597,0.00014179163184578655,0.3389216812925023,0.8605169381709863,3.07760412290281,1.365328081213965,214294528,94126080,11718656,434491392,108838912,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,26.101,18.061,2.02,4,4,2,4,38.141,0,0,0,0.02087797619047619,0.003125655112759162,0.009918032786885245,0.026657458563535918,0.0022834645669291337,0.003016949152542373,0.0030404624277456647,0.005605749486652977,0.048972491909385116,0.004826179202966492,0.021949152542372882,0.04555248618784531,0.004507086614173229,0.004630508474576272,0.0046728323699421976,0.012878228782287813
1702363061,2.916623717270293,13.766962767867849,1.1788947040785904,0.3530692056066236,10.088972589509993,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8205814246161597,0.00013867168087358748,0.3323423172901501,0.8605169381709863,3.07760412290281,1.1849985823096272,214294528,94126080,11718656,434491392,109002752,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,22,6,2,4,2,2,4.012,34,0,0,0,0.02083170254403131,0.0031270417422867517,0.009918032786885245,0.02627005347593583,0.0023026819923371647,0.003016949152542373,0.003039659729175505,0.005603975535168196,0.04891585760517799,0.004828675136116153,0.021949152542372882,0.04546791443850268,0.004509578544061303,0.004630508474576272,0.004671387512515908,0.012940000000000004
1702363062,2.916623717270293,13.766962767867849,1.1788947040785904,0.3530692056066236,10.088972589509993,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8205814246161597,0.00013555172990138844,0.3257629532877979,0.8605169381709863,3.07760412290281,1.1622431142893943,214294528,94126080,11718656,434491392,109002752,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,22,10,2,2,2,2,2.016,28,0,0,0,0.02083170254403131,0.003131944444444444,0.009918032786885245,0.02627005347593583,0.0023026819923371647,0.003016949152542373,0.0030396600566572236,0.005603975535168196,0.04891585760517799,0.004837500000000001,0.021949152542372882,0.04546791443850268,0.004509578544061303,0.004630508474576272,0.004671388101983003,0.012940000000000004
1702363063,2.916623717270293,13.766962767867849,1.1788947040785904,0.3530692056066236,10.088972589509993,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8205814246161597,0.0001324317789291894,0.3191835892854457,0.8605169381709863,3.057711534145398,1.1394876462691617,214294528,94126080,11718656,434491392,109002752,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60555264,20,8.016,2,8,6,2,8,42.177,0,0,0,0.020949246702014805,0.003131943393171927,0.009918032786885245,0.026270376316987223,0.002373015873015873,0.003016949152542373,0.0030362537764350456,0.005604012425293904,0.048868036726612746,0.00483749810770947,0.021949152542372882,0.045467978506854835,0.004512698412698413,0.004630508474576272,0.004665256797583082,0.012939948557824633
1702363064,2.916623717270293,13.766962767867849,1.1836011366571697,0.3530692056066236,10.05468770345944,1.9417410186399693,0.4407741501178065,0.7609653633240724,0.6576219280706649,0.8205814246161597,0.00012931182795699036,0.3126042252830935,0.8605169381709863,3.057711534145398,1.4078725261932474,214294528,94126080,11706368,434491392,109002752,320753664,47034368,11681792,283873280,94023680,4677632,2916352,297336832,17997824,60833792,31.921,5.96,1.98,17.921,18,2,18,89.683,0,0,0,0.021154427923347312,0.0031344848817972627,0.010245901639344263,0.026322350031366893,0.0023484848484848484,0.003016949152542373,0.003039885549594896,0.005696893864038283,0.0487386101974203,0.004842072787235073,0.022049180327868855,0.045370294911005624,0.004518181818181819,0.004630508474576272,0.004671793989270813,0.013364031272184934
