time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702366878,3.674378090813799,27.107355982274772,1.1278310134993745,0.3390456476740337,10.104881614401389,2.0342612379205187,0.45777820521040524,0.7474342397672789,0.5196241089308947,0.8043631180892491,0.00007946052744610066,0.38705992930262767,0.8506130086896593,3.1295615849454235,1.4313596961436108,215494656,120008704,13303808,434507776,110194688,321953792,60948480,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89600000,16.048,6.016,2.016,6.032,2,1.965,4,46.129,0,0,0,0.04101310023276257,0.0032369809743031004,0.00947761194029851,0.032862938705517854,0.0024722181378164444,0.003,0.0030437124731246224,0.006302801070947489,0.13514156958719992,0.005308277290115249,0.021603773584905662,0.05461271156854879,0.004549999214899057,0.0046,0.00467868245162432,0.01907183823326681
1702366879,3.674378090813799,27.107355982274772,1.1278310134993745,0.3390456476740337,10.104881614401389,2.0342612379205187,0.45777820521040524,0.7474342397672789,0.6659076613410487,0.8043631180892491,0.00007946052744610066,0.38705992930262767,0.8506130086896595,3.1295615849454235,1.4313596961436108,215494656,120008704,13303808,434507776,110194688,321953792,60948480,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89600000,32,12.036,2,8,10,2,9.952,46,0,0,0,0.039602173458582114,0.003217713238306132,0.009435483870967742,0.03243878716105808,0.002426626998521546,0.003,0.0030491779085512916,0.006256131271093,0.12873811750825234,0.004991883828951037,0.0215625,0.0511421763212667,0.004541870756671811,0.0046,0.004688520235392325,0.019021925192560362
1702366880,3.674378090813799,27.107355982274772,1.1278310134993745,0.3390456476740337,10.284732255108926,2.0342612379205187,0.4274262928192373,0.7474342397672789,0.6659076613410487,0.8043631180892491,0.00007946052744610066,0.38705992930262767,0.8506130086896595,3.1295615849454235,1.4507302138926843,215494656,120008704,13303808,434507776,108453888,321953792,60948480,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89661440,14,2,1.992,13.984,16,2,14,55.952,0,0,0,0.04002311557876666,0.0032313225950733482,0.009615384615384616,0.03273308959631768,0.0024275618374558303,0.003,0.003049180327868852,0.0062579415703251425,0.12878099719157257,0.005195035931749898,0.02172727272727273,0.05097369933519994,0.004542049469964665,0.0046,0.0046885245901639346,0.018922336722141987
1702366881,3.674378090813799,27.107355982274772,1.1278310134993745,0.3390456476740337,10.284732255108926,2.0342612379205187,0.4274262928192373,0.7474342397672789,0.6659076613410487,0.8043631180892491,0.00011972560186384386,0.38705992930262767,0.8506130086896595,3.1295615849454235,1.4507302138926843,215494656,120008704,13303808,434507776,108453888,321953792,60948480,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89661440,14,10,2,12,12,2,11.882,75.817,0,0,0,0.03978613569321533,0.0032313167259786476,0.009615384615384616,0.03278409090909091,0.002435540069686411,0.003,0.0030542019860853786,0.006229013808711795,0.12833333333333324,0.005194915254237287,0.021727272727272727,0.049920454545454546,0.004542857142857143,0.0046,0.004697563574953682,0.018884879576835722
1702366882,3.674378090813799,27.107355982274772,1.1278310134993745,0.3390456476740337,10.284732255108926,2.0342612379205187,0.42208801419038194,0.7474342397672789,0.6659076613410487,0.8043631180892491,0.00011972560186384386,0.38705992930262767,0.8506130086896595,3.1295615849454235,1.4507302138926843,215494656,120008704,13303808,434507776,108453888,321953792,61018112,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89661440,16,6,2,4,6,2,4,16,0,0,0,0.03978613569321533,0.0032302158273381293,0.009615384615384616,0.03278409090909091,0.002435540069686411,0.003,0.00305420054200542,0.006229035639412997,0.12833333333333324,0.005169491525423728,0.021727272727272727,0.049920454545454546,0.004542857142857143,0.0046,0.004697560975609756,0.018884900990099013
1702366883,3.674378090813799,27.107355982274772,0.9619552671889539,0.3390456476740337,10.284732255108926,2.0342612379205187,0.42208801419038194,0.7474342397672789,0.639071245940153,0.8043631180892491,0.00011972560186384386,0.32469201413880316,0.766703293151962,3.1295615849454235,1.4507302138926843,215494656,120008704,13303808,434507776,108453888,321953792,61018112,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89661440,22,6,2,6,6,2,6,42,0,0,0,0.039307692307692314,0.0032302158273381293,0.009615384615384616,0.03278409090909091,0.002435540069686411,0.003,0.00305420054200542,0.006229035639412997,0.12206611570247962,0.005169491525423728,0.021727272727272727,0.049920454545454546,0.004542857142857143,0.0046,0.004697560975609756,0.018884900990099013
1702366884,2.7481330050265877,28.924072411296198,0.943158083630631,0.3390456476740337,10.284732255108926,2.0342612379205187,0.42208801419038194,0.7415948037589887,0.639071245940153,0.8043631180892491,0.00011972560186384386,0.3905090623568668,0.766703293151962,3.1295615849454235,1.4507302138926843,215494656,120008704,13303808,434507776,108453888,321953792,61018112,12320768,283320320,93962240,4677632,2920448,297357312,18206720,89661440,19.937,19.843,1.969,11.937,14,2,12,63.748,0,0,0,0.03773067992120969,0.0032037004532950723,0.00943548387096774,0.03251128336367793,0.002387323943661972,0.003,0.003048516991978208,0.006187169890716268,0.10945553413721745,0.004966660815931129,0.0215625,0.04978861977975782,0.0045338028169014085,0.0046,0.004687330585560774,0.018919708870952796
1702366885,3.1920289665627903,28.924072411296198,1.1286848925675115,0.3390456476740337,10.284732255108926,2.0342612379205187,0.42208801419038194,0.7526656200941769,0.639071245940153,0.8043631180892491,0.00009964761843127727,0.3905090623568668,0.766703293151962,3.1295615849454235,1.4507302138926843,215494656,120008704,13295616,434507776,108453888,321953792,61018112,12333056,283320320,93962240,4677632,2920448,297357312,18206720,89661440,10,12,2,6,6,2,6,40,0,0,0,0.03801928783382789,0.0031981981981981985,0.009285714285714284,0.03279867256637168,0.002387323943661972,0.003,0.0030485175202156333,0.0062026315789473685,0.10763392857142855,0.004956756756756758,0.0214,0.04965707964601769,0.0045338028169014085,0.0046,0.00468733153638814,0.018746212121212132
1702366886,3.1920289665627903,28.924072411296198,1.1286848925675115,0.3390456476740337,10.284732255108926,1.8489150366747946,0.42208801419038194,0.7526656200941769,0.639071245940153,0.8043631180892491,0.00009765219173354651,0.4015951334910441,0.766703293151962,3.1295615849454235,1.4507302138926843,215494656,120008704,13295616,434507776,108453888,321953792,61018112,12333056,283320320,93962240,4677632,2924544,297357312,18206720,89661440,6,6.02,2.02,6.02,6,2,6,28.061,0,0,0,0.03794920228199209,0.0031981985370369915,0.009285714285714286,0.032654241864125744,0.002375886524822695,0.003,0.0030432432432432434,0.006178351525230235,0.10803618231600312,0.004956757366666585,0.0214,0.04935023490741601,0.0045205673758865255,0.0046,0.004677837837837839,0.018755092487172186
1702366887,3.1920289665627903,28.924072411296198,1.1286848925675115,0.3390456476740337,10.284732255108926,1.8489150366747946,0.42208801419038194,0.7526656200941769,0.639071245940153,0.8043631180892491,0.00009565676503581579,0.4015951334910441,0.7893995738102481,2.5159377407431625,1.4507302138926843,215494656,120008704,13295616,434507776,108453888,321953792,61018112,12333056,283320320,93962240,4677632,2924544,297361408,18206720,89661440,12.032,10.032,2.016,6.016,6,2,5.984,30.065,0,0,0,0.0379494032588657,0.003192728406840754,0.009285714285714284,0.03265435555122831,0.002375886524822695,0.003,0.00304324347895209,0.006178366678015975,0.10803711839933688,0.0049469111323133565,0.021400000000000002,0.049350264194361754,0.0045205673758865255,0.0046,0.004677838262113762,0.01875507337919818
