time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702383081,2.9828977663841965,28.991018009410524,0.8712697445874887,0.3502145261721899,8.548599655156433,2.226905016707797,0.39065923784241074,0.8122845643124706,0.6528000178416159,0.8470242091544575,0.00008675934141773118,0.30562509651504893,0.789314902162234,2.392852405022747,1.2352390079799653,219639808,132460544,11366400,434171904,107196416,336330752,68284416,12414976,262905856,96272384,4620288,2899968,306667520,17387520,107855872,28,8,30,4,1.992,2,2.008,50,0,0,0,0,0,0,0.04902109802098616,0.003124499539011756,0.03626609442060086,0.033255726986075165,0.002439534913363607,0.003,0.003078512513385758,0.003400282535922023,0.1841240057294935,0.00482409917022116,0.12502958579881693,0.07278692728370768,0.0046859081331694415,0.0046,0.004741322524094365,0.007200907959651576
1702383082,2.9828977663841965,29.56619287394286,0.8886153496957405,0.3502145261721899,8.548599655156433,1.7973911157022862,0.3828687623217054,0.8122845643124706,0.6528000178416159,0.8181592890104181,0.00008675934141773118,0.29944188961383256,0.789314902162234,2.392852405022747,1.2352390079799653,219639808,132460544,11366400,434171904,107196416,336330752,68284416,12414976,262905856,96272384,4620288,2899968,306667520,17387520,107855872,28,12,16,4,4,2,4.012,14,0,0,0,0,0,0,0.048548365708133354,0.003114588772282444,0.03602297592997813,0.033248029484202274,0.002441700652722603,0.003,0.0030881835594876905,0.0033939212034597424,0.18240470167650802,0.004806259790108399,0.12362275449101792,0.0740384552375688,0.004677187064820758,0.0046,0.004758730407077844,0.007119927301922752
1702383083,2.9828977663841965,34.51049187194025,1.040736306495109,0.3502145261721899,8.548599655156433,1.5017749999998387,0.43445213282140155,0.8067324068038969,0.6528000178416159,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.2352390079799653,219639808,132460544,11366400,434171904,107196416,336330752,68317184,12414976,262905856,96272384,4620288,2899968,306667520,17387520,107855872,34,10,38,12,12,2,12,124,0,0,0,0,0,0,0.0485726643598616,0.0031147487060159532,0.03602297592997812,0.03326149425287356,0.002440944881889764,0.003,0.0030934579439252344,0.0033939676983150277,0.18245664739884396,0.004806547670828715,0.1236227544910179,0.07405660377358493,0.004677165354330709,0.0046,0.0047682242990654215,0.007120217545096215
1702383084,3.079987119626446,34.51049187194025,1.040736306495109,0.3502145261721899,8.548599655156433,1.5017749999998387,0.43445213282140155,0.8067324068038969,0.6528000178416159,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.2352390079799653,219627520,132460544,11366400,434171904,107196416,336330752,68317184,12414976,262905856,96272384,4620288,2899968,306667520,17387520,107855872,10,4,18,1.961,2,2,2,10,0,0,0,0,0,0,0.04857331292017821,0.0031147826086956516,0.03602297592997812,0.033262224656094776,0.0024408987455671414,0.003,0.003099118705317948,0.003393275165566298,0.18245815525681888,0.0048066086956521726,0.1236227544910179,0.07405758821981309,0.004677164029005453,0.0046,0.004778413669572308,0.007115178551538241
1702383085,3.079987119626446,34.51049187194025,1.040736306495109,0.3502145261721899,8.548599655156433,1.5017749999998387,0.43445213282140155,0.8067324068038969,0.6528000178416157,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.2352390079799653,219627520,132460544,11366400,434171904,107196416,336330752,68317184,12414976,262905856,96272384,4620288,2899968,306667520,17387520,107855872,14,4,16,4,4,2,4,28,0,0,0,0,0,0,0.04909063222197041,0.0031133455210237662,0.03602297592997812,0.03326120205721201,0.0024409633388122634,0.003,0.0030991280285118036,0.0033932929762508666,0.18578885941456838,0.004804021937842779,0.1236227544910179,0.07405620994789107,0.004677165884529567,0.0046,0.004778430451321246,0.0071153118709895635
1702383086,3.079987119626446,34.51049187194025,1.040736306495109,0.3502145261721899,8.640803747534589,2.085369431848293,0.43445213282140155,0.8067324068038969,0.6528000178416157,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.2352390079799653,219627520,132460544,11366400,434171904,109953024,336347136,68317184,12414976,262905856,96272384,4620288,2899968,306667520,17387520,107855872,9.976,5.976,23.857,5.988,6,1.984,6,39.94,0,0,0,0,0,0,0.04858678027854134,0.003111712868468709,0.03594117647058823,0.032903375757833364,0.0024718614718614714,0.003,0.0030903614457831324,0.003388565062770336,0.1847678920097629,0.004801083163243675,0.12470588235294112,0.07355577085113632,0.004674458874458874,0.0046,0.004762650602409637,0.00706935703097765
1702383087,3.079987119626446,34.51049187194025,1.040736306495109,0.3502145261721899,8.640803747534589,2.085369431848293,0.43445213282140155,0.8067324068038969,0.6450356489476323,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.2352390079799653,219627520,132460544,11366400,434171904,109953024,336347136,68317184,12414976,262914048,96272384,4620288,2899968,306667520,17387520,107855872,12,6,14,2,1.988,2,2,10,0,0,0,0,0,0,0.04885204081632652,0.003116402116402116,0.03599665924276169,0.03326149425287356,0.002459441906849844,0.003,0.0030991253644314866,0.003390295358649789,0.18472067039106133,0.0048095238095238095,0.12613772455089814,0.07405660377358493,0.004652508402961082,0.0046,0.004778425655976676,0.007072254335260114
1702383088,2.5185194237127146,34.51049187194025,1.040736306495109,0.3502145261721899,8.640803747534589,2.085369431848293,0.43445213282140155,0.8067324068038969,0.6450356489476323,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.0822564443179006,219627520,132460544,11366400,434171904,109953024,336347136,68317184,12414976,262914048,96272384,4620288,2899968,306667520,17387520,107855872,8,8,20,6,6,2,6,42,0,0,0,0,0,0,0.04885204081632652,0.003116402116402116,0.03599665924276169,0.03326149425287356,0.0024594594594594603,0.003,0.003106583072100314,0.003390295358649789,0.18472067039106133,0.0048095238095238095,0.12613772455089814,0.07405660377358493,0.004652509652509654,0.0046,0.004791849529780565,0.007072254335260114
1702383089,2.5700144638638704,34.98864569874863,1.0403356931694334,0.3431045645840079,7.397554576476593,2.085369431848293,0.43445213282140155,0.8067324068038969,0.509308673554226,0.8181592890104181,0.00008675934141773118,0.37651023561220986,0.789314902162234,2.392852405022747,1.103871672139106,219627520,132743168,11370496,434171904,109953024,336347136,68317184,12414976,262914048,96272384,4620288,2899968,306667520,17387520,107855872,30,16,50,8,8,2,6,98,0,0,0,0,0,0,0.04885204081632652,0.003116402116402116,0.03599665924276169,0.03326149425287356,0.0024594594594594603,0.003,0.003101492537313433,0.003390295358649789,0.18472067039106133,0.0048095238095238095,0.12613772455089814,0.07405660377358493,0.004652509652509654,0.0046,0.004782686567164179,0.007072254335260114
1702383090,2.621509504015026,34.98864569874863,1.0403356931694334,0.3431045645840079,8.605337614368858,2.085369431848293,0.43445213282140155,0.8067324068038969,0.5197859763455385,0.8181592890104179,0,0.37651023561220986,0.789314902162234,2.392852405022747,1.1254868999603114,219627520,132743168,11370496,434171904,109953024,336347136,68317184,12414976,262914048,96272384,4620288,2899968,306667520,17387520,107855872,20,8,20,12,12,2,12,58,0,0,0,0,0,0,0.04920212765957447,0.0031148148148148146,0.03599665924276169,0.03326149425287356,0.0024594594594594603,0.003,0.003101492537313433,0.003390295358649789,0.1868604651162792,0.0048066666666666666,0.12613772455089814,0.07405660377358493,0.004652509652509654,0.0046,0.004782686567164179,0.007072254335260114
