time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702362281,3.3138185235459616,11.027076446713266,1.1563776791693916,0.3448627937365725,10.074968010542182,2.6076100253192958,0.4513088356729986,0.6404753879827078,0.7438011531733812,0.6868683272038674,0,0.4087800488494673,1.217730854718151,3.1746383839217693,1.368776868452056,211365888,90005504,11653120,434491392,108834816,319717376,44474368,11624448,282820608,94068736,4677632,2912256,297488384,17137664,54693888,30.032,14.016,2.008,12.024,10,2.012,11.968,44.056,0,0,0,0.01866176470588235,0.003277673545966229,0.009411764705882354,0.027979274611398965,0.0023333333333333335,0.0030168067226890756,0.003086957360477902,0.005917248255234296,0.0436433447098976,0.006303921568627448,0.02153846153846154,0.04663212435233161,0.004565891472868218,0.004630252100840336,0.004756523248860223,0.014683168316831684
1702362282,3.3138185235459616,9.366329939949901,1.1563776791693916,0.3448627937365725,10.074968010542182,2.32648604461053,0.4513088356729986,0.761257594043407,0.7438011531733812,0.7005982795736652,0,0.4087800488494673,1.217730854718151,3.1746383839217693,1.1535766285466333,211365888,90079232,11653120,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2912256,297488384,17137664,54693888,13.988,13.992,1.996,5.996,6,2,6,47.968,0,0,0,0.018661661796988034,0.0032776736542258636,0.009411764705882354,0.027979056839594445,0.0023333333333333335,0.0030168067226890756,0.0030869565217391303,0.00591722744879377,0.043643258695717765,0.006303926201489686,0.02153846153846154,0.046632082286892994,0.004565891472868218,0.004630252100840336,0.0047565217391304345,0.014683194430485564
1702362283,3.3138185235459616,9.562432110898866,1.1563776791693916,0.3448627937365725,10.074968010542182,2.32648604461053,0.4513088356729986,0.761257594043407,0.7438011531733812,0.8237971421878595,0,0.3378968524972994,1.2656727080301804,3.1746383839217693,1.130763680739099,211365888,90079232,11653120,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2912256,297488384,17137664,54693888,24,8,2,10,12,2,10.048,56,0,0,0,0.018692314007202258,0.0032480899013356255,0.009435483870967742,0.02734842667107436,0.002382113821138211,0.0030168067226890756,0.0030861538461538465,0.005890481325077098,0.04357908448955786,0.00564889382785805,0.0215625,0.04657465796642136,0.004580487804878048,0.004630252100840336,0.004755076923076924,0.014788813276080979
1702362284,3.3138185235459616,9.75853428184783,1.1563776791693916,0.3448627937365725,10.074968010542182,2.32648604461053,0.4513088356729986,0.761257594043407,0.7438011531733812,0.8237971421878595,0,0.34470146921794903,1.2656727080301804,3.1746383839217693,1.383201280512208,211365888,90079232,11653120,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2912256,297488384,17137664,54984704,2,11.953,1.976,2,2,2,2.016,51.858,0,0,0,0.018933197159802413,0.0032449747176667865,0.009615384615384616,0.027687734480615667,0.002375,0.0030168067226890756,0.003082110536773993,0.005974710068434402,0.04384916929866405,0.005571481928363726,0.02172727272727273,0.046720338456239546,0.0045875,0.004630252100840336,0.004747798966193187,0.01534957000749231
1702362285,3.3138185235459616,9.954636452796793,1.1563776791693916,0.3448627937365725,10.074968010542182,2.32648604461053,0.4513088356729986,0.761257594043407,0.7438011531733812,0.8237971421878595,0,0.4143938016904474,1.2656727080301804,3.1746383839217693,1.383201280512208,211365888,90079232,11653120,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2908160,297488384,17137664,54984704,24,16,2,2,2,2,2.012,26,0,0,0,0.01898238747553816,0.0032449725776965265,0.009615384615384616,0.027769886363636368,0.002346938775510204,0.0030168067226890756,0.003072289156626506,0.005963514902363824,0.04392026578073089,0.005571428571428569,0.021727272727272727,0.04669034090909091,0.004586938775510204,0.004630252100840336,0.00473012048192771,0.0153186274509804
1702362286,3.3138185235459616,10.15073862374576,1.1563776791693916,0.3448627937365725,10.074968010542182,2.32648604461053,0.4712693444109654,0.761257594043407,0.7438011531733812,0.8237971421878595,0,0.4143938016904474,1.2656727080301804,3.1746383839217693,1.383201280512208,211365888,90079232,11653120,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2908160,297488384,17137664,54984704,11.968,5.968,1.984,7.968,6,2,7.587,41.857,0,0,0,0.018947743132858033,0.003197132706734625,0.009615384615384616,0.02754090550973152,0.0023725490196078434,0.003,0.0030762604925243043,0.005994855546730373,0.043857503879889494,0.004954838872122325,0.021727272727272727,0.04693675833485082,0.004587450980392157,0.0046,0.0047372688865437475,0.015666503713234012
1702362287,3.3138185235459616,11.766130256937851,1.1563776791693916,0.3448627937365725,10.141217101946227,2.32648604461053,0.4712693444109654,0.761257594043407,0.7438011531733812,0.8237971421878595,0,0.4143938016904474,1.2656727080301804,3.1746383839217693,1.383201280512208,211365888,90079232,11653120,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2908160,297488384,17137664,54984704,24.072,6.094,2.004,10.056,10.081,1.976,10.032,76.145,0,0,0,0.018947822413605146,0.003197132706734625,0.009615384615384616,0.02754090550973152,0.0023725490196078434,0.003,0.0030762593447687726,0.0059994669582502025,0.043857554073101865,0.004954838872122325,0.021727272727272727,0.04693675833485082,0.004587450980392157,0.0046,0.004737266820583791,0.015672510476566506
1702362288,3.3138185235459616,11.766130256937851,1.1593752138507056,0.3448627937365725,10.141217101946227,2.32648604461053,0.4712693444109654,0.761257594043407,0.7438011531733812,0.8237971421878595,0,0.4143938016904474,1.1650989210332268,3.147129333841317,1.383201280512208,211365888,90079232,11657216,434491392,108834816,319721472,44474368,11628544,282820608,94068736,4677632,2908160,297492480,17137664,54984704,20,6,2,8,10,2,8,32,0,0,0,0.018896039603960395,0.0031804788213627994,0.009583333333333333,0.02708333333333333,0.0023909465020576126,0.003,0.0030747646953244,0.005942144373673034,0.04394691780821918,0.0049248618784530395,0.0217,0.04679597701149426,0.004583539094650206,0.0046,0.0047345764515839195,0.015742718446601935
1702362289,3.3138185235459616,11.766130256937851,1.1593752138507056,0.3448627937365725,10.141217101946227,2.32648604461053,0.4712693444109654,0.761257594043407,0.8715146185975174,0.8237971421878595,0,0.4143938016904474,1.1650989210332268,3.147129333841317,1.383201280512208,211365888,90079232,11657216,434491392,108834816,319721472,44474368,11628544,283320320,94068736,4677632,2908160,297492480,17137664,54984704,18.048,6.024,2.012,10.024,10,2,9.976,66.121,0,0,0,0.01897705544933078,0.003184115523465704,0.00947761194029851,0.027609890109890112,0.0023385826771653547,0.003,0.003070176266250257,0.005929519918283964,0.04390365448504982,0.004931407942238268,0.021826923076923077,0.04706043956043957,0.004568503937007875,0.0046,0.004726317279250463,0.015668769716088327
1702362290,3.3138185235459616,11.766130256937851,1.143718234507406,0.3296065532291731,10.141217101946227,2.32648604461053,0.4712693444109654,0.761257594043407,0.8715146185975174,0.8237971421878595,0,0.4143938016904474,1.1650989210332268,3.169476664918696,1.383201280512208,211365888,90079232,11657216,434491392,108834816,319721472,44474368,11628544,283320320,94068736,4677632,2908160,297492480,17227776,54984704,2,12,2,2,2,2,1.988,40,0,0,0,0.019066091954022986,0.003184115523465704,0.00947761194029851,0.02817796610169492,0.002319838056680162,0.003,0.003071643110103481,0.005912616339193382,0.04396179401993354,0.004931407942238268,0.021826923076923077,0.047217514124293786,0.004567611336032389,0.0046,0.004728957598186266,0.01565015974440895
