time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702365328,3.0639809024844324,23.402814447861793,1.165669926540121,0.35310023202922575,10.382056534207173,2.0597415597415134,0.4472538893760772,0.795642908385034,0.6288149567697506,0.876673726451911,0.00011693980649027516,0.38624123542822814,0.8320365567494094,3.020150543751816,1.3784435834660527,214867968,109756416,13217792,434487296,109260800,320970752,55259136,12283904,282775552,94363648,4677632,2924544,297336832,18141184,77926400,26,6,2,8,6,2,5.968,56.193,0,0,0,0.03376772108977518,0.0032120673648932956,0.010491803278688525,0.03208874458874459,0.0025369230410873652,0.003,0.0030400023932998363,0.006016396492755244,0.08782875143798037,0.004981721256807931,0.022295081967213113,0.04832251082251082,0.004550337246799821,0.0046,0.004672004307939705,0.01747337882115885
1702365329,3.0639809024844324,21.944017470669927,1.165669926540121,0.35310023202922575,10.382056534207173,2.0597415597415134,0.4472538893760772,0.795642908385034,0.6288149567697506,0.876673726451911,0.00011447812312697366,0.38624123542822814,0.8320365567494094,3.020150543751816,1.3784435834660527,214867968,109936640,13217792,434487296,109260800,320970752,55259136,12283904,282775552,94363648,4677632,2924544,297336832,18141184,77926400,17.952,8,2,6,6,2,6.016,38,0,0,0,0.033059326011335925,0.0032140221402214026,0.009918032786885245,0.032150423728813556,0.002491525423728813,0.003,0.003037735849056604,0.0060198744769874475,0.0861000635882873,0.004985239852398524,0.021949152542372882,0.048209745762711864,0.004541694915254238,0.0046,0.004667924528301887,0.017388746803069056
1702365330,3.0639809024844324,21.944017470669927,1.165669926540121,0.35310023202922575,10.360967681322748,2.0597415597415134,0.4472538893760772,0.795642908385034,0.6288149567697506,0.876673726451911,0.00011201643976367214,0.38624123542822814,0.8320365567494094,3.020150543751816,1.3784435834660527,214867968,109936640,13217792,434487296,109182976,320970752,55259136,12283904,282775552,94363648,4677632,2924544,297336832,18141184,77926400,6,6,2,4,6,2,6,8,0,0,0,0.03306025670394858,0.003214028104414265,0.009918032786885245,0.03215102877449079,0.002491525423728813,0.003,0.003037735849056604,0.006020334897851625,0.08610066538686018,0.004985250587945677,0.02194915254237288,0.048209854754754644,0.004541694915254238,0.0046,0.004667924528301887,0.017322617175848435
1702365331,3.0639809024844324,21.944017470669927,1.165669926540121,0.35310023202922575,10.360967681322748,2.0597415597415134,0.4472538893760772,0.795642908385034,0.6288149567697506,0.876673726451911,0.00010955475640037063,0.38624123542822814,0.8320365567494094,3.020150543751816,1.3784435834660527,214867968,109936640,13217792,434487296,109182976,320970752,55259136,12283904,282775552,94363648,4677632,2924544,297336832,18141184,77926400,21.941,7.98,1.98,9.96,10,2,9.484,39.802,0,0,0,0.03298105046764115,0.003208491185836344,0.009918032786885245,0.0320209948530616,0.002482758620689655,0.003,0.0030327107634513725,0.005991066415112699,0.08603207975440086,0.00497528413450542,0.02194915254237288,0.04793610862993606,0.004540689655172414,0.0046,0.004658879374212471,0.017176734378241826
1702365332,3.0639809024844324,21.944017470669927,1.1605310742029125,0.35310023202922575,10.360967681322748,2.0597415597415134,0.4472538893760772,0.795642908385034,0.6288149567697506,0.876673726451911,0.00010709307303706911,0.38624123542822814,0.7105522858260226,3.020150543751816,1.3784435834660527,214867968,109936640,13217792,434487296,109182976,320970752,55259136,12283904,282775552,94363648,4677632,2924544,297336832,18141184,77926400,18.21,23.237,1.642,1.976,0,1.984,1.647,15.701,0,0,0,0.03296893672923084,0.003198808947037783,0.009918032786885245,0.03201401570698132,0.0024827359838961592,0.003,0.0030327447514072996,0.005994752013372035,0.08602430287029883,0.00495785610466801,0.021949152542372882,0.047934583140219006,0.004540685887489158,0.0046,0.0046589405525331385,0.017181008470883826
1702365333,3.0639809024844324,21.944017470669927,0.9736662290716738,0.35310023202922575,10.360967681322748,2.0597415597415134,0.373906115076273,0.8015185754316416,0.6288149567697506,0.876673726451911,0.0001046313896737676,0.3079308069897167,0.6966850098801991,2.61671823215288,1.3696150181055862,214867968,109936640,13217792,434487296,109182976,320970752,55259136,12283904,282775552,94363648,4677632,2924544,297336832,18141184,77983744,12.109,10,2,6.049,6.024,2.012,6.016,40.128,0,0,0,0.03293596730245232,0.0031988950276243093,0.009918032786885245,0.03202127659574468,0.002482758620689655,0.003,0.0030352949829745932,0.005995828988529718,0.08491416309012878,0.004958011049723756,0.021949152542372882,0.04793617021276595,0.004540689655172414,0.0046,0.004663530969354268,0.017181102362204725
1702365334,3.0639809024844324,21.944017470669927,0.9543240445016251,0.35310023202922575,10.360967681322748,2.0597415597415134,0.45728115345005343,0.8015185754316416,0.6288149567697506,0.876673726451911,0.00010216970631046608,0.32361090102297263,0.6828177339343755,3.082339284104214,1.3696150181055862,214867968,109936640,13217792,434487296,109182976,320970752,55382016,12283904,282775552,94363648,4677632,2924544,297336832,18132992,77983744,32,20,2,12,10,2,12,56,0,0,0,0.03220578085970854,0.0031896280175493803,0.0096875,0.031739517035775995,0.002473309608540925,0.003,0.003039106145251397,0.005957726138450332,0.08362393593534088,0.004941330431588884,0.021785714285714283,0.04765224545062985,0.004551601423487544,0.0046,0.004670391061452514,0.017122992964226567
1702365335,3.1074317731122476,21.944017470669927,1.152814726351716,0.35310023202922575,10.360967681322748,2.0597415597415134,0.45728115345005343,0.8015185754316416,0.43530249999999887,0.876673726451911,0.00009970802294716457,0.33011766998662906,0.6689504579885521,3.082339284104214,1.3696150181055862,214867968,109936640,13217792,434487296,109182976,320970752,55382016,12283904,282775552,94363648,4677632,2924544,297336832,18132992,77983744,21.952,7.948,1.984,9.968,10,2,9.976,35.873,0,0,0,0.03220470128508833,0.003189623802315351,0.0096875,0.031738909540171695,0.002473309608540925,0.003,0.0030391066509004453,0.005927829136747626,0.08362322228832801,0.004941322844167631,0.021785714285714283,0.0476521330381684,0.004551601423487544,0.0046,0.004670391971620802,0.016837948717149782
1702365336,3.1074317731122476,21.944017470669927,1.152814726351716,0.35310023202922575,10.360967681322748,2.0597415597415134,0.45728115345005343,0.7995466254507964,0.5201106592108533,0.876673726451911,0.00009724633958386305,0.39040613781938804,0.848992515831885,3.082339284104214,1.3696150181055862,214867968,109936640,13217792,434487296,109182976,320970752,55382016,12283904,282775552,94363648,4677632,2924544,297336832,18132992,77983744,24.048,10.048,2.012,2,2,2,1.992,10.024,0,0,0,0.032090053763440866,0.0031917293233082707,0.0096875,0.03170995670995671,0.002473309608540925,0.003,0.0030391066509004453,0.00592492810367639,0.08355691056910566,0.004945112781954888,0.021785714285714283,0.04755411255411255,0.004551601423487544,0.0046,0.004670391971620802,0.01676899213487741
1702365337,3.1074317731122476,21.86484855690639,1.152814726351716,0.35310023202922575,10.265891454471952,2.0597415597415134,0.45728115345005343,0.7995466254507964,0.6314431735215579,0.876673726451911,0,0.39040613781938804,0.8460239875133498,3.082339284104214,1.3696150181055862,214867968,109936640,13217792,434487296,109182976,320970752,55382016,12283904,282783744,94363648,4677632,2924544,297336832,18132992,77983744,16,10,2,6,6,2,6,58,0,0,0,0.032090053763440866,0.0031888111888111886,0.0096875,0.03170995670995671,0.002473309608540925,0.003,0.003039106145251397,0.005924947145877377,0.08355691056910566,0.004939860139860141,0.021785714285714283,0.04755411255411255,0.004551601423487544,0.0046,0.004670391061452514,0.016769014084507036
