time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702379922,3.0927295237169323,22.21165859884877,1.0120448245077118,0.34624029279966057,8.850227143668347,2.2860648315825847,0.4309266047225276,0.8247725821017416,0.7392442725379242,0.847553420844366,0,0.38729001902092586,2.954515923706687,2.526603608981129,1.3277106859542662,218841088,113692672,11153408,434106368,109346816,336592896,56655872,12300288,261095424,95973376,4620288,2899968,306577408,15695872,83349504,8,10,20,4,4,2,4,32,0,0,0,0,0,0,0.03333333333333333,0.0031555153707052445,0.034287709497206706,0.03173913043478261,0.0024485294117647057,0.003,0.003236363636363636,0.0034088050314465407,0.08661538461538461,0.00487992766726944,0.08783819628647217,0.047652173913043466,0.004595588235294118,0.0046,0.0053281249999999995,0.007164864864864864
1702379923,3.092729523716932,22.984539265509575,1.0120448245077118,0.34624029279966057,7.222817875733465,2.2860648315825847,0.4309266047225276,0.8247725821017416,0.7392442725379242,0.847553420844366,0.00007485324823701553,0.38729001902092586,2.954515923706687,2.526603608981129,1.3311583033624468,218841088,113745920,11153408,434106368,109346816,336592896,56655872,12300288,261095424,95973376,4620288,2899968,306577408,15695872,83349504,19.976,13.976,19.881,11.976,12,2,12,43.917,0,0,0,0,0,0,0.03333303141722909,0.003155512835342043,0.0342877094972067,0.03173896328517842,0.0024485294117647057,0.003,0.003228915662650602,0.003408803166591783,0.08661520170524402,0.004879923103615677,0.08783819628647212,0.04765213829099668,0.004595588235294118,0.0046,0.005161290322580645,0.007164852747457597
1702379924,3.092729523716932,22.984539265509575,1.0120448245077118,0.2954285680527192,8.77250126931166,2.2860648315825847,0.4309266047225276,0.8247725821017416,0.7392442725379242,0.847553420844366,0.00007485324823701553,0.38729001902092586,2.954515923706687,2.526603608981129,1.3311583033624468,218841088,113745920,11153408,434106368,107376640,336592896,56655872,12300288,261095424,95973376,4620288,2899968,306577408,15695872,83349504,30,12,36,12,12,2,12,82,0,0,0,0,0,0,0.03333333333333333,0.0031555153707052445,0.034287709497206706,0.03173913043478261,0.0024485294117647057,0.003,0.003228915662650602,0.0034088050314465407,0.08661538461538461,0.00487992766726944,0.08783819628647217,0.047652173913043466,0.004595588235294118,0.0046,0.005161290322580645,0.007164864864864864
1702379925,3.092729523716932,22.984539265509575,0.8531256747037644,0.2896578965060583,8.77250126931166,2.2860648315825847,0.4309266047225276,0.8247725821017416,0.7392442725379242,0.847553420844366,0.00007485324823701553,0.38729001902092586,2.954515923706687,2.526603608981129,1.3311583033624468,218841088,113745920,11153408,434106368,107376640,336592896,56655872,12300288,261095424,95973376,4620288,2899968,306577408,15695872,83349504,26,24,46,2,2,2,2,24,0,0,0,0,0,0,0.03325140449438203,0.003146167557932264,0.034287709497206706,0.03173913043478261,0.0024485294117647057,0.003,0.003228915662650602,0.0034088050314465407,0.08696911196911196,0.004863101604278075,0.08783819628647217,0.047652173913043466,0.004595588235294118,0.0046,0.005161290322580645,0.007164864864864864
1702379926,3.092729523716932,22.984539265509575,1.028321299079521,0.28143426057702625,8.77250126931166,2.2860648315825847,0.4309266047225276,0.8247725821017416,0.7392442725379242,0.8873603090446847,0.00007485324823701553,0.38729001902092586,2.954515923706687,2.526603608981129,1.3311583033624468,218841088,113745920,11153408,434106368,107376640,336592896,56655872,12300288,261095424,95973376,4620288,2899968,306577408,15695872,83349504,28,14,28,6,8,2,8,48,0,0,0,0,0,0,0.033190883190883196,0.0031473684210526318,0.03463447653429603,0.031837606837606836,0.0024139194139194135,0.003,0.003234234234234234,0.0034117344312918165,0.08726235741444867,0.004865263157894736,0.0881362467866324,0.04764957264957265,0.004588278388278388,0.0046,0.0052812499999999995,0.007191798941798943
1702379927,2.6635445749784585,22.984539265509575,0.8492434295169018,0.27571262743509506,8.77250126931166,2.2130668527104738,0.4309266047225276,0.8247725821017416,0.6557472890146011,0.8873603090446847,0.00007485324823701553,0.38729001902092586,2.5936576934266586,2.526603608981129,1.3311583033624468,218841088,113745920,11153408,434106368,107376640,336543744,56655872,12300288,261095424,95973376,4620288,2899968,306368512,15695872,83349504,32,14,48,14,14,2,14,102,0,0,0,0,0,0,0.033190883190883196,0.0031473684210526318,0.03463447653429603,0.031837606837606836,0.0024139194139194135,0.003,0.003234234234234234,0.0034117344312918165,0.08726235741444867,0.004865263157894736,0.0881362467866324,0.04764957264957265,0.004588278388278388,0.0046,0.0052812499999999995,0.007191798941798943
1702379928,3.147321759055189,22.984539265509575,1.0429621332704597,0.3586384379753703,9.006241758241762,2.2130668527104738,0.44465543824039777,0.8247725821017416,0.6557472890146011,0.8873603090446847,0.00007485324823701553,0.38729001902092586,2.5936576934266586,2.526603608981129,1.3311583033624468,218832896,113745920,11153408,434110464,107376640,336543744,56750080,12300288,261095424,95973376,4620288,2899968,306368512,15695872,83349504,20.024,5.968,24.096,6.008,6,2,6,34.048,0,0,0,0,0,0,0.033191202103126344,0.003147375537291474,0.03463447653429603,0.031837771138236694,0.0024139194139194135,0.003,0.0032356455200008125,0.0034117365917469096,0.08726253884894832,0.0048652759671246526,0.0881362467866324,0.04764960766446098,0.004588278388278388,0.0046,0.005312411860266384,0.007191812778442064
1702379929,3.147321759055189,22.984539265509575,1.0429621332704597,0.3586384379753703,9.006241758241762,2.2130668527104738,0.44465543824039777,0.8247725821017416,0.6557472890146011,0.8873603090446847,0.00007485324823701553,0.39636498728317104,2.897538816617705,2.526603608981129,1.3311583033624468,218832896,113745920,11153408,434110464,107376640,336543744,56750080,12300288,261095424,95973376,4620288,2899968,306368512,15695872,83349504,5.988,6,5.964,1.992,2,2,2,5.988,0,0,0,0,0,0,0.033190693825276216,0.0031473657525452094,0.03463447653429603,0.03183755207441187,0.0024139102197651063,0.003,0.0032356468623803386,0.003411730144020822,0.08726225424028962,0.004865258354581377,0.08813624678663239,0.04764956097872783,0.004588277766074166,0.0046,0.005312441242800765,0.007191771502478856
1702379930,3.147321759055189,22.984539265509575,1.0429621332704597,0.3586384379753703,9.006241758241762,2.2130668527104738,0.44465543824039777,0.8247725821017416,0.6557472890146011,0.8873603090446847,0.00007485324823701553,0.39636498728317104,2.897538816617705,1.573544999999994,1.3311583033624468,218832896,113745920,11153408,434110464,107376640,336543744,56750080,12300288,261095424,95973376,4620288,2899968,306368512,15695872,83349504,10,2,10,4,4,2,6.024,36,0,0,0,0,0,0,0.03333333333333333,0.003156028368794326,0.03463447653429603,0.031837606837606836,0.0024139194139194135,0.003,0.003235649546827794,0.003410839388493893,0.08689922480620155,0.004880851063829787,0.0881362467866324,0.04764957264957265,0.004588278388278388,0.0046,0.0053124999999999995,0.007186059250978202
1702379931,2.753981214942018,23.931588628762416,1.0429621332704597,0.3586384379753703,9.006241758241762,2.2130668527104738,0.44465543824039777,0.8247725821017416,0.549710220100569,0.8873603090446847,0.00007485324823701553,0.39636498728317104,2.897538816617705,1.573544999999994,1.3311583033624468,218832896,113745920,11153408,434110464,107376640,336543744,56750080,12300288,261095424,95973376,4620288,2899968,306368512,15695872,83349504,16.603,7.342,21.776,7.407,6.775,2.618,6.053,44.362,0,0,0,0,0,0,0.03304380471102685,0.0031579258672519883,0.03489685658153241,0.03163350998109316,0.0024640196317730137,0.003,0.0032289912037089517,0.0034184994684696448,0.0867082955544625,0.004884266561053579,0.08836088154269973,0.0476605222615081,0.004602976547149208,0.0046,0.0051630545787095345,0.0072408354043396825
