time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702376021,3.1460969753138364,12.166953323454658,1.0611376686562224,0.3300850664486996,8.817608757195421,1.7608030187887294,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.7387972884321128,0,0.3913842228364871,1.0814273363200364,3.438594956153165,1.5009484509354931,213594112,88924160,10067968,434114560,111378432,335065088,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,24,22,42,2,2.012,2,4,20,0,0,0,0,0,0,0.018996879109925025,0.0031054481546572937,0.03119389587073609,0.02556464511683839,0.0023793310758702334,0.003018348623853211,0.0033174628650506862,0.006128259373358538,0.04349682169333057,0.004789806678383128,0.07982195845697332,0.046242874457513,0.0046229905770749525,0.00463302752293578,0.0066463777978191365,0.01581495071101821
1702376022,3.1460969753138364,12.166953323454658,0.9330436140262407,0.275138281074983,7.510496232371835,1.726952271871932,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.7441586571003128,0,0.3913842228364871,1.0814273363200364,3.438594956153165,1.5009484509354931,213594112,88924160,10067968,434114560,111378432,335065088,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,24.036,13.96,28,14.048,14.036,2,14.036,70.109,0,0,0,0,0,0,0.018996945010183303,0.0031054492840162083,0.03119389587073609,0.02556497175141243,0.0023793103448275857,0.0030168067226890756,0.0033174603174603175,0.006128254580520733,0.04349688473520248,0.004789808711229176,0.07982195845697332,0.04624293785310734,0.004622988505747126,0.004630252100840336,0.006646341463414641,0.01581493506493506
1702376023,3.1460969753138364,12.166953323454658,0.9153579862153036,0.26963686330083797,7.363536086418578,1.6931015249551344,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.7441586571003128,0,0.3913842228364871,1.0552984141863744,3.438594956153165,1.5009484509354931,213594112,88924160,10067968,434114560,111378432,335065088,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,18.048,4,26.21,10.048,10,2,9.968,44.161,0,0,0,0,0,0,0.018996945010183303,0.0031054481546572937,0.03119389587073609,0.02556497175141243,0.0023793103448275857,0.0030168067226890756,0.003317459680588382,0.006128254580520733,0.04349688473520248,0.004789806678383128,0.07982195845697332,0.04624293785310734,0.004622988505747126,0.004630252100840336,0.0066463323801262955,0.01581493506493506
1702376024,3.1460969753138364,12.166953323454658,0.8976723584043667,0.3341471808500459,8.461889783860748,1.6592507780383374,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.633080574883806,0,0.3913842228364871,1.0552984141863744,3.438594956153165,1.5009484509354931,213594112,88924160,10067968,434106368,105672704,335065088,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,13.965,10,14,3.929,3.965,2,5.981,25.894,0,0,0,0,0,0,0.019173980019512774,0.003099815157116451,0.03119389587073609,0.025565706594842152,0.002379263705486831,0.0030168067226890756,0.0033174545862327287,0.006128243798591682,0.04368946780317367,0.004779667282809612,0.07982195845697332,0.046243080476821054,0.004622983845809568,0.004630252100840336,0.006646259721894886,0.015814899867565284
1702376025,3.1460969753138364,12.166953323454658,0.8799867305934297,0.3341471808500459,8.461889783860748,2.137215072380916,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.6206779305988008,0,0.3913842228364871,1.0552984141863742,3.438594956153165,1.5009484509354931,213594112,88924160,10067968,434106368,105672704,335093760,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,12,12,32,10,10,2,12,46,0,0,0,0,0,0,0.018876582278481015,0.0030886524822695037,0.031189083820662773,0.025289017341040467,0.0024285714285714292,0.0030168067226890756,0.0033227848101265826,0.00607321965897693,0.0434967845659164,0.004759574468085106,0.07993670886075951,0.04598265895953758,0.00463809523809524,0.004630252100840336,0.006743902439024397,0.015930921052631563
1702376026,3.1460969753138364,12.166953323454658,0.8623011027824926,0.3341471808500459,8.461889783860748,2.137215072380916,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.7978933383943808,0,0.3913842228364871,1.0552984141863742,3.377466615163902,1.4689992147282045,213594112,88924160,10067968,434106368,105672704,335093760,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,12,6,22,6,6.024,2,6,18,0,0,0,0,0,0,0.019033742331288343,0.0030838926174496643,0.031325042881646656,0.025755494505494508,0.002406844106463878,0.003018348623853211,0.0033270440251572326,0.006116200578592092,0.04354166666666666,0.004751006711409395,0.07960982658959537,0.04603021978021978,0.00465171102661597,0.00463302752293578,0.006785714285714287,0.015870192307692314
1702376027,3.1460969753138364,11.178008180686462,1.0611897801905739,0.3341471808500459,8.461889783860748,2.137215072380916,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.7978933383943808,0,0.3913842228364871,1.0552984141863742,3.377466615163902,1.4689992147282045,213594112,88870912,10321920,434106368,105672704,335093760,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,30,10,38,8,8,2,8,46,0,0,0,0,0,0,0.019033742331288343,0.0030838926174496643,0.031325042881646656,0.025755494505494508,0.002406844106463878,0.0030168067226890756,0.0033270440251572326,0.006116200578592092,0.04354166666666666,0.004751006711409395,0.07960982658959537,0.04603021978021978,0.00465171102661597,0.004630252100840336,0.006785714285714287,0.015870192307692314
1702376028,3.1059464434153004,11.178008180686462,1.0611897801905739,0.3341471808500459,8.461889783860748,2.137215072380916,0.4464957343363025,0.7650232071350556,0.9710414712718461,0.7978933383943808,0,0.3913842228364871,1.0552984141863742,3.377466615163902,1.4689992147282045,213594112,88870912,10321920,434106368,105672704,335093760,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,22,8,28,4,4,2,4,24,0,0,0,0,0,0,0.019033742331288343,0.0030838926174496643,0.031325042881646656,0.025755494505494508,0.002406829082624165,0.0030168067226890756,0.003327042688901673,0.006116200578592092,0.04354166666666666,0.004751006711409395,0.07960982658959537,0.04603021978021978,0.004651710165569902,0.004630252100840336,0.006785695134951713,0.015870192307692314
1702376029,3.1059464434153004,11.178008180686462,1.0611897801905739,0.3341471808500459,8.461889783860748,2.083196555579271,0.4464957343363025,0.7650232071350556,0.8380053080038792,0.7978933383943808,0,0.3913842228364871,1.0552984141863742,3.377466615163902,1.4689992147282045,213594112,88870912,10321920,434106368,105672704,335093760,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52264960,14,8,26,8,8,2,10.032,40,0,0,0,0,0,0,0.01903191489361702,0.0030778761061946904,0.031325042881646656,0.025755494505494508,0.002406844106463878,0.0030168067226890756,0.0033270440251572326,0.006116200578592092,0.04353225806451614,0.0047401769911504426,0.07960982658959537,0.04603021978021978,0.00465171102661597,0.004630252100840336,0.006785714285714287,0.015870192307692314
1702376030,3.1059464434153004,11.178008180686462,1.0611897801905739,0.33414718085004586,8.461889783860748,2.083196555579271,0.4464957343363025,0.7650232071350556,0.8380053080038792,0.7978933383943808,0,0.3913842228364871,1.0552984141863742,3.377466615163902,1.4619970422724557,213594112,88870912,10321920,434106368,105672704,335093760,42999808,11784192,260358144,94633984,4620288,2899968,303353856,17072128,52355072,16,8,10,6,6,2,8,56,0,0,0,0,0,0,0.01865631691648822,0.0030630472854640983,0.031178977272727282,0.02556179775280899,0.002412698412698413,0.0030168067226890756,0.003320754716981132,0.006016177957532861,0.04326480263157896,0.004713485113835377,0.07950000000000003,0.045786516853932584,0.004634920634920635,0.004630252100840336,0.006762500000000002,0.015750798722044712
