time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702375240,3.217676930690938,9.525448938491245,1.0511997474215404,0.32819015419292247,7.44164368206813,1.9476609735109045,0.46185513719165405,0.8050139676279655,0.8322763028515084,0.8879578426907808,0,0.3259389943900788,1.0585251704558998,3.459297105862714,1.6083518424362435,210980864,82784256,9875456,434089984,109445120,333664256,40706048,11706368,259477504,94482432,4620288,2895872,304328704,16154624,46665728,26,12,28,4,4,2,4,46,0,0,0,0,0,0,0.017201704545454548,0.0030808435852372586,0.030544747081712065,0.02384615384615385,0.002413654618473896,0.0030168067226890756,0.003284829721362229,0.006358230256898192,0.040998023715415007,0.004745518453427066,0.07971786833855803,0.04645962732919255,0.0046497991967871495,0.004630252100840336,0.0061097560975609784,0.01670000000000001
1702375241,3.217676930690938,9.525448938491245,1.0511997474215404,0.32819015419292247,7.290829614289718,2.312404195240112,0.46185513719165405,0.8050139676279655,0.8322763028515084,0.8879578426907808,0,0.3922406698393387,0.9038305378368573,3.459297105862714,1.6149439102564125,210980864,82784256,9875456,434089984,109445120,333664256,40706048,11706368,259477504,94482432,4620288,2899968,304328704,16154624,46907392,18,12,32,8,8.057,2,8,74,0,0,0,0,0,0,0.017376373626373624,0.0030989761092150166,0.03053350970017637,0.024239130434782607,0.002374517374517374,0.003018348623853211,0.003289230769230769,0.006378353376503238,0.041122641509433955,0.0047781569965870295,0.07951612903225806,0.04644345238095238,0.004660231660231659,0.00463302752293578,0.006195121951219516,0.01683661971830987
1702375242,3.217676930690938,9.525448938491245,1.0511997474215404,0.32819015419292247,8.943170167856072,2.312404195240112,0.46185513719165405,0.8050139676279655,0.8322763028515084,0.8879578426907808,0,0.3922406698393387,0.8861884516625925,3.459297105862714,1.6149439102564125,210980864,82784256,9875456,434089984,108003328,333664256,40706048,11706368,259477504,94482432,4620288,2899968,304328704,16154624,46907392,12,6,26,2,2,2,2,12,0,0,0,0,0,0,0.017376373626373624,0.0030989761092150166,0.03053350970017637,0.024239130434782607,0.002374517374517374,0.0030168067226890756,0.003289230769230769,0.006378353376503238,0.041122641509433955,0.0047781569965870295,0.07951612903225806,0.04644345238095238,0.004660231660231659,0.004630252100840336,0.006195121951219516,0.01683661971830987
1702375243,3.217676930690938,9.525448938491245,1.060692144444625,0.32819015419292247,9.018374903364956,2.312404195240112,0.46185513719165405,0.8050139676279655,0.8220711749934939,0.8879578426907808,0.00010097738487625029,0.3922406698393387,0.8685463654883273,3.459297105862714,1.6149439102564125,210980864,82784256,9973760,434089984,108003328,333664256,40706048,11706368,259469312,94482432,4620288,2899968,304328704,16154624,46907392,36,24,50,6,6,2,6,56,0,0,0,0,0,0,0.017375822703303262,0.0030989792257667048,0.03053350970017637,0.02423990699741075,0.002374319686282737,0.0030168067226890756,0.0032891715430334693,0.006378417785491394,0.04112222411268532,0.004778162606380068,0.07951612903225809,0.046443548482305405,0.004660223369900402,0.004630252100840336,0.006194293849933909,0.016836630165251318
1702375244,3.221987645102181,9.525448938491245,1.0560463567891885,0.32819015419292247,9.018374903364956,1.9303179420466037,0.4618551371916541,0.8050139676279655,0.8220711749934939,0.8879578426907808,0.00010097738487625029,0.3922406698393387,0.6819249999999856,3.459297105862714,1.6149439102564125,210993152,82784256,9973760,434089984,108003328,333664256,40706048,11706368,259469312,94482432,4620288,2899968,304328704,16154624,46907392,28.072,12.048,36.217,2,2,2,2,18.048,0,0,0,0,0,0,0.01737062080696157,0.0031052662564320936,0.03053350970017637,0.024239777531212738,0.0023743196962531313,0.0030168067226890756,0.003289171546020413,0.00637825951502297,0.04100908792016491,0.004789479261577769,0.07951612903225806,0.04644353246075027,0.004660223370318523,0.004630252100840336,0.006194293891705367,0.016836570762515043
1702375245,2.6713919712631053,9.525448938491245,1.0560463567891885,0.32819015419292247,9.018374903364954,2.302597292545022,0.4618551371916541,0.8050139676279655,0.8220711749934939,0.8712374134412676,0.00010097738487625029,0.39840806875361806,1.3512291849748643,3.459297105862714,1.6149439102564125,210993152,82784256,9973760,434089984,108003328,333639680,40706048,11706368,259469312,94482432,4620288,2899968,303616000,16154624,46907392,14,16,34,4,3.96,2,2,24,0,0,0,0,0,0,0.017070617980831423,0.0031032028469750892,0.03049242424242424,0.022857142857142854,0.0023631465703554994,0.0030168067226890756,0.0032839069026509736,0.00631562614921792,0.040694845123181105,0.0047857651245551604,0.07880000000000004,0.045937500000000006,0.00464244075806622,0.004630252100840336,0.006096947755000275,0.01688685854522706
1702375246,2.726869713254967,9.770420606871077,1.0560463567891885,0.28318434438126633,9.018374903364954,2.302597292545022,0.4618551371916541,0.8050139676279655,0.8220711749934939,0.8712374134412676,0.00010097738487625029,0.39840806875361806,1.3512291849748643,3.459297105862714,1.6149439102564125,210993152,82784256,9973760,434089984,108003328,333639680,40706048,11706368,259469312,94482432,4620288,2899968,303616000,16154624,46907392,20,8,28,6,6,2,6,40,0,0,0,0,0,0,0.01730650777630204,0.003109025647838705,0.030159758203799656,0.022871621621621617,0.002351380873704035,0.003018348623853211,0.003273237380700918,0.006327268787750949,0.04097834197898193,0.00479624616610967,0.0783434650455927,0.04590490797546012,0.004632797628585162,0.00463302752293578,0.005947890933861026,0.016682945561374167
1702375247,2.782347455246829,9.770420606871077,1.0560463567891885,0.27771450847805096,9.018374903364954,2.302597292545022,0.4618551371916541,0.8050139676279655,0.8220711749934939,0.8712374134412676,0.00010097738487625029,0.39840806875361806,1.3512291849748643,3.459297105862714,1.6149439102564125,210993152,82784256,9973760,434089984,108003328,333639680,40706048,11706368,259469312,94482432,4620288,2899968,303616000,16154624,46907392,4.008,4.008,20.08,4.008,4,2,2.02,10.032,0,0,0,0,0,0,0.017306534105923328,0.0031090342618470225,0.03015975820379965,0.022872572828765175,0.00235141390369275,0.0030168067226890756,0.0032732446547873374,0.006327385254047892,0.040978390231212004,0.00479626167132464,0.07834346504559271,0.0459050513245559,0.004632800333054037,0.004630252100840336,0.005948001243295303,0.01668297029040375
1702375248,2.83782519723869,9.743194271617876,1.0560463567891885,0.340918993860172,9.018374903364954,2.302597292545022,0.38906177882149817,0.8050139676279655,0.8220711749934939,0.8563486996126475,0.00010097738487625029,0.39840806875361806,1.3512291849748643,3.459297105862714,1.6149439102564125,210993152,82874368,9973760,434094080,108003328,333639680,40706048,11706368,259469312,94470144,4620288,2899968,303616000,16154624,46907392,10,6,28,2,2,2,2,6,0,0,0,0,0,0,0.01730733944954128,0.003109028960817717,0.030159758203799656,0.022871621621621617,0.0023515625,0.0030168067226890756,0.0032732919254658383,0.006327392120075047,0.040979087452471474,0.00479625212947189,0.0783434650455927,0.04590490797546012,0.004632812500000001,0.004630252100840336,0.005948717948717946,0.016682997118155633
1702375249,3.328664519511683,9.743194271617876,1.0560463567891885,0.340918993860172,9.018374903364954,2.302597292545022,0.39707487328626623,0.8050139676279655,0.8220711749934939,0.8563486996126477,0.00010097738487625029,0.39840806875361806,1.3512291849748643,3.459297105862714,1.6149439102564125,210993152,82874368,9973760,434094080,108003328,333639680,40706048,11706368,259469312,94470144,4620288,2899968,303616000,16154624,46907392,26,8,26,12,12,2,12.036,68,0,0,0,0,0,0,0.017442857142857142,0.0031109123434704834,0.030159758203799656,0.022871621621621617,0.0023515625,0.0030168067226890756,0.0032732919254658383,0.006327392120075047,0.041147058823529405,0.00479964221824687,0.0783434650455927,0.04590490797546012,0.004632812500000001,0.004630252100840336,0.005948717948717946,0.016682997118155633
