time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702360732,3.337975698513544,5.5284406636320735,1.1467051562810937,0.34531667027338986,10.411403637215573,2.598776833449154,0.4443712611033896,0.7837380812114065,1.3325237614601797,0.9068207042679848,0,0.4015659658369188,3.3130723187564244,3.03570049079537,1.3317301382846864,204603392,77340672,14241792,434491392,108331008,323211264,39755776,10063872,282796032,94031872,4677632,2908160,296849408,15958016,42561536,19.929,11.976,1.976,5.976,6,2,6.024,39.858,0,0,0,0.01300271191293275,0.003122162550767565,0.011567164179104477,0.017566548715961878,0.0023517786561264823,0.003,0.0031609907120743034,0.004711617020789856,0.026298478695275046,0.004819892591381617,0.022313432835820896,0.043772160537212786,0.004558893280632412,0.0046,0.004889783281733747,0.009770874889839994
1702360733,3.337975698513544,5.5284406636320735,1.1467051562810937,0.3388489208633097,10.411403637215573,3.110289931819663,0.3814747513342222,0.7837380812114065,1.3325237614601797,0.9068207042679848,0,0.4015659658369188,3.3130723187564244,2.592264371541677,1.3317301382846864,204603392,77340672,14241792,434491392,108331008,323211264,39755776,10063872,282796032,94031872,4677632,2908160,296849408,15958016,42561536,20,15.937,2,2,2,2,2,24,0,0,0,0.012624254473161038,0.0031153160577879974,0.011016949152542373,0.017090909090909094,0.002375,0.003,0.0031671826625387,0.004690068493150685,0.0258018867924529,0.004807568904018395,0.022203389830508475,0.043224299065420566,0.004568333333333333,0.0046,0.00490092879256966,0.009762345679012345
1702360734,3.337975698513544,5.5284406636320735,1.1467051562810937,0.3388489208633097,10.411403637215573,3.110289931819663,0.3706948968903083,0.7837380812114065,1.3325237614601797,0.9068207042679848,0,0.4015659658369188,3.3130723187564244,2.643308772324233,1.143819316522333,204603392,77340672,14241792,434491392,108331008,323211264,39776256,10063872,282796032,94031872,4677632,2908160,296849408,15958016,42561536,30,8,2,14,12,2,11.937,56,0,0,0,0.012960526315789473,0.0031145833333333334,0.011764705882352941,0.017434210526315795,0.0023675889328063243,0.003,0.0031671867452088285,0.00475885328836425,0.026782608695652167,0.004806250000000001,0.022352941176470586,0.04332589285714287,0.004574703557312254,0.0046,0.004900936141375891,0.009784714119019839
1702360735,3.337975698513544,5.5284406636320735,1.1467051562810937,0.3388489208633097,10.411403637215573,3.110289931819663,0.3782802749412529,0.7837380812114065,1.3325237614601797,0.9068207042679848,0,0.4015659658369188,3.3130723187564244,3.0626640469533153,1.3087242142540934,204603392,77340672,14241792,434491392,108331008,323211264,39776256,10063872,282796032,94031872,4677632,2908160,296849408,15958016,42655744,6,6,2,4,2,2,4,28,0,0,0,0.013008695465700047,0.00311458419049053,0.011764705882352943,0.01756790554812763,0.0023388429752066115,0.003,0.003152377476638207,0.004747469542656916,0.026382007666506998,0.004806251542882954,0.022352941176470586,0.042803883523358704,0.004573553719008264,0.0046,0.004874279457948772,0.009782407058592643
1702360736,3.337975698513544,5.5284406636320735,1.1467051562810937,0.33884892086330964,10.411403637215573,3.110289931819663,0.3858656529921973,0.7783684256893664,1.3325237614601797,0.9068207042679848,0,0.40001782054709006,3.3130723187564244,3.0626640469533153,1.3087242142540934,204603392,77340672,14241792,434491392,108331008,323211264,39776256,10076160,282796032,94031872,4677632,2908160,296849408,15958016,42655744,36,28,2,6,6,2,6,48,0,0,0,0.01294090056285178,0.003118881118881119,0.011764705882352941,0.017236842105263158,0.0023654618473895584,0.003,0.0031552768508567044,0.004775510204081632,0.026206140350877188,0.004813986013986014,0.022352941176470586,0.042723214285714295,0.004588755020080322,0.0046,0.0048794983315420684,0.009835294117647064
1702360737,3.337975698513544,4.770721800342433,1.1467051562810937,0.33884892086330964,10.411403637215573,2.6016797707188526,0.45512268305667114,0.7783684256893664,1.3325237614601797,0.7409189450354663,0,0.40001782054709006,3.3130723187564244,3.0626640469533153,1.3087242142540934,204603392,77340672,14241792,434491392,108331008,323211264,39776256,10076160,282796032,94031872,4677632,2908160,296849408,15958016,42655744,4,6.001,1.961,5.961,6,2,6.016,27.882,0,0,0,0.013005380009121987,0.003118879680728045,0.011764705882352943,0.01723615818126337,0.0023654618473895584,0.003,0.00315527861903158,0.004775452958271853,0.026813335534407408,0.00481398342531048,0.022352941176470586,0.042722929864626814,0.004588755020080322,0.0046,0.004879501514256843,0.009835287837523911
1702360738,3.337975698513544,4.678581122615232,1.1541516948402595,0.33884892086330964,10.411403637215574,2.896806074236097,0.45512268305667114,0.7783684256893664,1.3325237614601797,0.7558480230496507,0.00013745946708022287,0.40001782054709006,3.3130723187564244,3.0626640469533153,1.3099329235515444,204603392,77340672,14249984,434491392,108331008,322904064,39776256,10076160,282796032,94031872,4677632,2908160,296849408,15958016,42655744,24,10,2,16,14,2,16,82,0,0,0,0.012763915547024952,0.0031157323688969264,0.011693548387096775,0.017094594594594597,0.0023807531380753135,0.003,0.0031402439024390246,0.004768965517241379,0.02683760683760683,0.004808318264014467,0.02233870967741935,0.042545045045045055,0.004596652719665272,0.0046,0.004852439024390245,0.009828947368421053
1702360739,3.337975698513544,4.586440444888031,1.1541516948402595,0.33884892086330964,10.449945597118521,2.896806074236097,0.45512268305667114,0.7719072838245432,1.3325237614601797,0.8957446808510704,0.00013745946708022287,0.4065975664713839,3.3130723187564244,3.0626640469533153,1.3099329235515444,204603392,77340672,14249984,434491392,108761088,322904064,39776256,10076160,282796032,94031872,4677632,2908160,296849408,15958016,42655744,18,8,2,4,6,2,4,12,0,0,0,0.013005514705882352,0.003126537785588752,0.011567164179104477,0.0175,0.0023466135458167334,0.003,0.0031402410745107953,0.004802306425041186,0.027172131147540936,0.004827768014059753,0.022313432835820896,0.04267094017094017,0.004596812749003984,0.0046,0.004852433934119432,0.009806236080178174
1702360740,2.395532888893414,4.49429976716083,1.1541516948402595,0.33884892086330964,10.449945597118521,2.896806074236097,0.45512268305667114,0.7719072838245432,1.3325237614601797,0.8957446808510704,0.00013745946708022287,0.4065975664713839,3.3130723187564244,3.072798704888249,1.3099329235515444,204603392,77340672,14249984,434491392,108761088,322904064,39776256,10076160,282796032,94031872,4677632,2908160,296849408,15986688,42655744,37.841,21.905,1.984,5.984,6,2,6.008,55.825,0,0,0,0.013046699745967479,0.003126536896079839,0.011567164179104477,0.018086695146502806,0.002338709677419355,0.003,0.0031415403951082464,0.004803093395584998,0.027233279737095575,0.004827766412943711,0.022313432835820896,0.04288783074179699,0.004596774193548388,0.0046,0.004854772711194844,0.009810392751331325
1702360741,2.875200130697584,5.819941005950269,0.9485698006969498,0.33884892086330964,10.449945597118521,2.896806074236097,0.45512268305667114,0.7719072838245432,1.3325237614601797,0.8957446808510704,0.0001934331911516756,0.4065975664713839,3.3130723187564244,3.072798704888249,1.3099329235515444,204603392,77438976,14249984,434491392,108761088,322904064,39776256,10076160,282796032,94031872,4677632,2908160,296849408,15986688,42655744,6,12,2,2,2,2,2.012,10,0,0,0,0.012931192660550456,0.0031326352530541015,0.011567164179104477,0.01768595041322314,0.002364341085271318,0.003,0.0031437125748502996,0.004799347471451876,0.027028688524590117,0.004838743455497382,0.022313432835820896,0.042708333333333334,0.004596899224806203,0.0046,0.00485868263473054,0.009796582138919515
