time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702368433.0,2.6646173804739,34.192991466983244,1.1533290267009393,0.35377338877338305,10.16513968863298,2.00343444989242,0.4326768604368183,0.6603576462807202,1.1078833142957893,0.8213504348301423,0.00009208790661789072,0.4057362482067615,0.8028936297435084,3.1514706213290715,1.506868008277616,215613440,128913408,13410304,434507776,109809664,321638400,66908160,12341248,284536832,94031872,4677632,2924544,297385984,18681856,101523456,18.037,4,2.037,12.11,10,2,10,82.44,0,0,0,0.04400042882116791,0.003171930687434724,0.010249999999999999,0.03286048429097268,0.002395833333333333,0.003017094017094017,0.003037135278514589,0.006277312225500475,0.1434222793080526,0.004909475237382503,0.02225,0.049628876467959854,0.004534722222222222,0.00463076923076923,0.00466684350132626,0.0183208192117986
1702368434.0,3.1384542250255323,34.192991466983244,1.1533290267009393,0.35377338877338305,10.16513968863298,2.00343444989242,0.4326768604368183,0.6475785092513431,1.1078833142957893,0.8213504348301423,0.00009208790661789072,0.4057362482067615,0.8296557053318363,3.1514706213290715,1.506868008277616,215613440,128913408,13410304,434507776,109809664,321638400,66908160,12341248,284536832,94031872,4677632,2924544,297385984,18681856,101523456,14,8,2,2,2,2,2.008,10,0,0,0,0.043192675159235666,0.003156862745098039,0.009910714285714285,0.032488479262672815,0.002435897435897436,0.003017094017094017,0.0030317453372724215,0.006208419958419959,0.1394014084507042,0.0048823529411764705,0.02216981132075472,0.04953917050691244,0.004545787545787545,0.00463076923076923,0.004657141607090359,0.01831954887218046
1702368435.0,3.1384542250255323,34.192991466983244,1.1533290267009393,0.35377338877338305,10.16513968863298,2.00343444989242,0.4326768604368183,0.634799372221966,0.6792759346402277,0.8298424300521184,0.00009208790661789072,0.4057362482067615,0.8296557053318363,3.1514706213290715,1.506868008277616,215613440,128913408,13410304,434507776,109809664,321638400,66908160,12341248,284536832,94027776,4677632,2924544,297385984,18681856,101523456,28,15.964,2,8,8,2,8.036,68,0,0,0,0.043634259259259255,0.003162911121900328,0.009761904761904763,0.03277173913043478,0.0023873239436619717,0.003017094017094017,0.0030317460317460317,0.0063052631578947365,0.13744755244755233,0.00489324001942059,0.02205357142857143,0.04942391304347826,0.004545070422535211,0.00463076923076923,0.004657142857142856,0.01839690721649484
1702368436.0,3.1384542250255323,34.192991466983244,1.1533290267009393,0.35377338877338305,10.16513968863298,2.00343444989242,0.4326768604368183,0.7711129281998728,0.6792759346402277,0.8298424300521184,0.00009208790661789072,0.4057362482067615,0.8186249131889398,3.1514706213290715,1.506868008277616,215613440,128913408,13410304,434507776,109809664,321638400,66908160,12345344,284536832,94027776,4677632,2924544,297385984,18681856,101523456,23.874,17.874,1.969,7.969,10,2,8,57.78,0,0,0,0.04425413427488067,0.0031629109994764544,0.009761904761904763,0.03294363963417771,0.0023483146067415726,0.003017094017094017,0.0030220385674931127,0.006235801390599842,0.1392292450285673,0.0048932397990576176,0.02205357142857143,0.0495793813250947,0.004541573033707865,0.00463076923076923,0.004639669421487603,0.018182530316845295
1702368437.0,3.1384542250255323,34.192991466983244,1.1533290267009393,0.35377338877338305,10.16513968863298,2.00343444989242,0.4326768604368183,0.7711129281998728,0.6792759346402277,0.8298424300521184,0.00009208790661789072,0.4057362482067615,0.8186249131889398,3.173390237687911,1.4841690512876835,215613440,128913408,13410304,434507776,109809664,321638400,66908160,12345344,284536832,94027776,4677632,2924544,297385984,18681856,101588992,20,10,2,2,2,2,2.012,46,0,0,0,0.043807925733593746,0.003138749000940305,0.009761904761904762,0.032688109339963405,0.002378585864309516,0.003017094017094017,0.003026667376594374,0.0062601804320732354,0.13786775446588165,0.004849748201692549,0.02205357142857143,0.04945797659399761,0.004544287008524302,0.00463076923076923,0.0046480012778698735,0.01826677915805312
1702368438.0,3.1384542250255323,34.192991466983244,1.1533290267009393,0.35377338877338305,10.16513968863298,2.0454450071629577,0.4326768604368183,0.7711129281998728,0.6792759346402277,0.8298424300521184,0.00007866467386906697,0.3271056023041427,0.8186249131889398,3.173390237687911,1.4841690512876835,215613440,128913408,13410304,434507776,109809664,321605632,66908160,12345344,284536832,94027776,4677632,2924544,297385984,18681856,101588992,18,8,2,2,2,2,2,16,0,0,0,0.04380769230769229,0.0031387478849407785,0.009761904761904763,0.032688053097345134,0.0023785714285714282,0.003017094017094017,0.0030266666666666662,0.006260141987829614,0.13786713286713273,0.0048497461928934,0.02205357142857143,0.04945796460176991,0.004544285714285714,0.00463076923076923,0.004647999999999999,0.01826674937965262
1702368439.0,3.1384542250255323,34.192991466983244,0.9083134091325239,0.35377338877338305,10.16513968863298,2.0454450071629577,0.4326768604368183,0.6518408198641678,0.6792759346402277,0.8298424300521184,0.00008053608278708927,0.277554999999996,0.8186249131889398,3.173390237687911,1.4841690512876835,215613440,128913408,13414400,434507776,109809664,321605632,66908160,12345344,284536832,94027776,4677632,2924544,297385984,18681856,101588992,10.037,6.037,2.037,6.037,6,2,6,18.147,0,0,0,0.043810679611650485,0.0031298245614035086,0.009910714285714285,0.03227699530516432,0.0024015151515151515,0.003017094017094017,0.00302710027100271,0.006215351812366736,0.1341111111111111,0.004833684210526316,0.02216981132075472,0.04936619718309859,0.004553030303030303,0.00463076923076923,0.004648780487804878,0.01836317135549871
1702368440.0,3.1384542250255323,34.192991466983244,0.9276094611614691,0.35377338877338305,10.16513968863298,2.0454450071629577,0.4326768604368183,0.6646875897128233,0.6792759346402277,0.8298424300521184,0.00008240749170511155,0.277554999999996,0.8186249131889398,3.173390237687911,1.4841690512876835,215613440,128913408,13414400,434507776,109809664,321605632,66908160,12345344,284536832,94027776,4677632,2924544,297385984,18681856,101588992,10.008,16.032,2.008,2,2,2,2,26.016,0,0,0,0.044514106583072095,0.003128378378378378,0.01025,0.03255681818181818,0.00239568345323741,0.003017094017094017,0.003027099917732181,0.006301075268817204,0.13471428571428562,0.00483108108108108,0.02225,0.04951136363636364,0.004548201438848921,0.00463076923076923,0.0046487798519179255,0.018472440944881895
1702368441.0,3.1384542250255323,34.192991466983244,0.946905513190414,0.3632974469394016,10.16513968863298,2.0454450071629577,0.4326768604368183,0.7708061909193346,0.6792759346402277,0.8298424300521184,0.00008427890062313385,0.277554999999996,0.8186249131889398,3.173390237687911,1.4841690512876835,215613440,128913408,13414400,434507776,109809664,321605632,66908160,12345344,284536832,94027776,4677632,2924544,297385984,18681856,101588992,13.968,11.968,1.984,7.968,8,2,8,57.841,0,0,0,0.04489672841507456,0.0031283769957413735,0.01025,0.03277488865308428,0.0023660377358490567,0.003017094017094017,0.0030280898876404497,0.006211446100176575,0.13610596656442134,0.004831078592334473,0.02225,0.04952147764361075,0.004545660377358491,0.00463076923076923,0.004650561797752809,0.018307094662369273
1702368442.0,3.1384542250255323,30.70220620611323,0.9662015652193595,0.3632974469394016,10.16513968863298,2.0454450071629577,0.4326768604368183,0.7708061909193346,0.6792759346402277,0.8298424300521184,0.00008615030954115614,0.4041993355481738,0.8186249131889398,3.293045486145701,1.4841690512876835,215613440,128913408,13414400,434507776,109809664,321605632,66908160,12345344,284536832,94027776,4677632,2920448,297385984,18681856,101588992,7.984,2,1.992,5.992,6,2,6,33.96,0,0,0,0.044575471698113205,0.0031365187713310577,0.01025,0.03239678899082568,0.002386861313868613,0.003016949152542373,0.0030273972602739728,0.006207894736842104,0.13514285714285704,0.004845733788395904,0.02225,0.04932339449541284,0.004547445255474452,0.004630508474576272,0.004649315068493151,0.018296632124352327
