time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702367655,2.978894089718292,30.963153319013948,1.1357808286343858,0.33829595862548173,10.386904500816332,1.6956709413318554,0.43586577181207625,0.7848863035430954,8.437015929875997,0.8913352574813657,0.00009720410303635767,0.3988789815482935,0.8231678927274425,2.989473987661658,1.4839658180163535,215588864,123944960,13377536,434507776,109916160,321777664,64417792,12337152,287617024,93949952,4677632,2920448,297373696,18251776,95703040,45.748,19.962,1.969,13.906,14,2,14,75.622,0,0,0,0.04075705973747799,0.0032467251588590867,0.01,0.03282719875606143,0.002388059701492537,0.0030689655172413794,0.0030502793296089386,0.005897814017084846,0.12522985325222874,0.005446907057941609,0.022,0.05709223178790342,0.004585074626865671,0.004724137931034482,0.00469050279329609,0.017654917254087726
1702367656,2.978894089718292,30.963153319013948,1.1357808286343858,0.33829595862548173,10.386904500816332,1.730413313150075,0.43586577181207625,0.7848863035430954,8.437015929875997,0.8913352574813657,0.00006523157208089283,0.3988789815482935,0.8231678927274425,2.989473987661658,1.4839658180163535,215588864,123944960,13377536,434507776,109916160,321777664,64417792,12337152,287617024,93949952,4677632,2920448,297373696,18251776,95703040,16.036,22.048,2.012,6.012,6,2,6,36.06,0,0,0,0.04079794012781347,0.0032467332624578696,0.01,0.0322606963405403,0.0023568627450980396,0.0030754716981132076,0.003046376811594203,0.005850599303348413,0.12674711781486322,0.005447040175944041,0.022,0.052028476201162306,0.004584313725490197,0.004735849056603774,0.004683478260869565,0.017622394907356426
1702367657,2.978894089718292,31.62304224247738,1.1357808286343858,0.33829595862548173,10.386904500816332,2.08454230909319,0.43586577181207625,0.7913543737996712,8.437015929875997,0.8913352574813657,0.00006523157208089283,0.3988789815482935,0.8231678927274425,2.989473987661658,1.4839658180163535,215588864,124010496,13377536,434507776,109916160,321777664,64417792,12333056,287617024,93949952,4677632,2920448,297373696,18251776,95703040,28.257,20.183,2.037,4,6,2,3.988,24.22,0,0,0,0.04079710144927536,0.0032444444444444443,0.01,0.03226010101010101,0.0023568627450980396,0.0030689655172413794,0.003046377534261177,0.0058505154639175265,0.12674418604651155,0.005409090909090908,0.022,0.052027027027027085,0.004584313725490197,0.004724137931034482,0.0046834795616701175,0.017622448979591854
1702367658,2.978894089718292,31.62304224247738,1.1357808286343858,0.33829595862548173,10.386904500816332,2.08454230909319,0.43586577181207625,0.6433269991261801,8.437015929875997,0.8913352574813657,0.00008304425274884982,0.3988789815482935,0.8231678927274425,3.0906549755781594,1.4839658180163535,215588864,124010496,13377536,434507776,109916160,321777664,64417792,12333056,287617024,93949952,4677632,2920448,297373696,18251776,95703040,10.073,10.049,2.024,2,2,2,2,16.073,0,0,0,0.04068181818181819,0.0032444444444444443,0.01,0.03226010101010101,0.0023568627450980396,0.0030689655172413794,0.003046376811594203,0.0058505154639175265,0.12051282051282058,0.005409090909090908,0.022,0.052027027027027085,0.004584313725490197,0.004724137931034482,0.004683478260869565,0.017622448979591854
1702367659,3.034018413306696,31.62304224247738,1.1357808286343858,0.33829595862548173,10.386904500816332,2.08454230909319,0.43586577181207625,0.6566355608038926,7.337461828814908,0.8913352574813657,0.0001030815972222312,0.3988789815482935,0.8231678927274425,3.0906549755781594,1.4839658180163535,215584768,124010496,13377536,434507776,109916160,321777664,64417792,12333056,287617024,93949952,4677632,2920448,297373696,18251776,95703040,10,10,2,2,2,2,2,4,0,0,0,0.040044247787610614,0.003238003838771593,0.01,0.03177083333333333,0.002377952755905512,0.0030689655172413794,0.003058823529411765,0.005810324129651861,0.11342105263157891,0.005298387096774192,0.022,0.0496875,0.004588976377952756,0.004724137931034482,0.004705882352941178,0.017794721407624628
1702367660,3.2281932937942606,31.62304224247738,1.1357808286343858,0.33829595862548173,10.386904500816332,2.08454230909319,0.4225896434548877,0.6699441224816054,6.245819744165608,0.8742040943410896,0.0001030815972222312,0.3988789815482935,0.8231678927274425,3.0906549755781594,1.4839658180163535,215584768,124010496,13377536,434507776,109916160,321777664,64454656,12333056,287617024,93949952,4677632,2920448,297373696,18251776,95703040,5.984,7.984,1.992,2,2,2,2,13.976,0,0,0,0.04063343961113718,0.003234430341408251,0.010483870967741936,0.03201498222720115,0.002377952755905512,0.0030689655172413794,0.003058823529411765,0.005942677316728985,0.11831792897672093,0.005234340555096745,0.022096774193548385,0.04987238568795587,0.004588976377952756,0.004724137931034482,0.004705882352941178,0.01806959025343342
1702367661,3.2281932937942606,31.62304224247738,1.1357808286343858,0.33829595862548173,10.386904500816332,2.08454230909319,0.33779276382655077,0.683252684159318,6.245819744165608,0.8742040943410896,0.0001030815972222312,0.3988789815482935,0.8231678927274425,3.0906549755781594,1.4839658180163535,215584768,124010496,13377536,434507776,109916160,321777664,64454656,12333056,287617024,93949952,4677632,2920448,297373696,18251776,95703040,16,2,2,12,14,2,14,46,0,0,0,0.04056407647359823,0.0032344379146720995,0.010483870967741936,0.03209893677675479,0.0023828125,0.0030754716981132076,0.0030583086979027525,0.005883527755669331,0.1180790313402874,0.005234478352621996,0.02209677419354839,0.04983687494720837,0.004589062500000001,0.004735849056603774,0.004704955656224955,0.01801964926602319
1702367662,3.2281932937942606,31.62304224247738,1.1357808286343858,0.34667694934860216,10.386904500816332,1.976357923088402,0.344627330529612,0.7985137006627618,6.245819744165608,0.8742040943410896,0.0001030815972222312,0.3444741044594483,0.8231678927274425,2.994884534790761,1.4839658180163535,215584768,124010496,13377536,434507776,109916160,321765376,64454656,12333056,287617024,93949952,4677632,2920448,297373696,18235392,95703040,18,8,2,2,2,2,2.008,14.097,0,0,0,0.04056305093238321,0.003227524633808102,0.010483870967741934,0.03209824241349313,0.0023828125,0.0030689655172413794,0.0030583090379008747,0.00588342836373369,0.11807517325292305,0.005104871510996851,0.02209677419354839,0.0498367344870398,0.004589062500000001,0.004724137931034482,0.004704956268221575,0.018019699900499616
1702367663,3.2281932937942606,31.62304224247738,1.1357808286343858,0.3544408622542414,8.877254489160183,1.976357923088402,0.3514618972326732,0.7985137006627618,6.245819744165608,0.8742040943410896,0.0001030815972222312,0.39570022738285615,0.8231678927274425,2.994884534790761,1.4839658180163535,215584768,124010496,13377536,434511872,109916160,321765376,64454656,12333056,287617024,93949952,4677632,2920448,297373696,18235392,95703040,21.964,9.976,1.988,2,2,2,2,4,0,0,0,0.04069816529994716,0.003227521662350145,0.010483870967741934,0.032097800613134254,0.0023828125,0.0030689655172413794,0.0030583090379008747,0.005883365124687036,0.11868515399211776,0.005104814110134931,0.022096774193548392,0.049836645116884,0.004589062500000001,0.004724137931034482,0.004704956268221575,0.018019732115766955
1702367664,3.2281932937942606,31.62304224247738,1.1357808286343858,0.3544408622542414,8.704139414146578,1.976357923088402,0.4100740021836762,0.7985137006627618,6.245819744165608,0.8742040943410896,0.0001030815972222312,0.39570022738285615,0.8231678927274425,2.994884534790761,1.4119554480738628,215584768,124010496,13377536,434511872,109916160,321765376,64454656,12333056,287617024,93949952,4677632,2920448,297373696,18235392,95924224,14.032,10.048,2.016,4.016,2,2,2,29.933,0,0,0,0.040220588235294126,0.003222220702932369,0.01,0.03182989690721649,0.002390625,0.0030689655172413794,0.0030584795321637426,0.005843446541395325,0.11900000000000019,0.004999997265278264,0.022,0.04966494845360825,0.004590625000000001,0.004724137931034482,0.0047052631578947375,0.01801592614481068
